주소,위도,경도
서울 강남구 논현로 152 ,37.4833216,127.04278
서울 강남구 헌릉로 730,37.4664775,127.1190391
서울 강남구 도산대로 163 ,37.5194704,127.0263136
서울 강남구 압구정로 302 ,37.5287714,127.0341463
서울 강남구 테헤란로 619 ,37.5098777,127.0651015
서울 강동구 고덕로 39 ,37.5549868,127.1296896
서울 강동구 올림픽로 578 ,37.5332227,127.121994
서울 강동구 양재대로 1323 ,37.5245111,127.1344163
서울특별시 강동구  올림픽로 556 ,37.5312877,127.12121
서울 강동구  상일로 132 ,37.558717,127.1713785
서울 강동구 올림픽로 673 ,37.5415336,127.1241349
서울 강동구 구천면로 357 ,37.5504208,127.1382328
서울 강동구 천호대로 1168,37.5333771,127.1411626
서울 강동구 동남로 811 ,37.5460164,127.1554383
서울특별시 강동구  천호대로 1246 ,37.5364637,127.149316
서울 강동구 성안로 102 ,37.53226420000001,127.1331353
서울 강동구 천호대로 1456 ,37.5452101,127.1702029
서울 강동구 천중로 67 ,37.5451051,127.129457
서울 강동구 고덕로 168 ,37.5544523,127.1439562
서울 강북구 인수봉로 185 ,37.6361659,127.0127908
서울 강북구 삼양로 316 ,37.6315821,127.0179395
서울 강북구 삼양로 217 ,37.6227583,127.0191295
서울 강북구 도봉로 122 ,37.6315748,127.0278216
서울 강북구 삼양로 484,37.6463707,127.015347
서울 강북구 덕릉로 158 ,37.6349074,127.0313001
서울 강북구 삼양로 410 ,37.6401555,127.0172034
서울 강북구 한천로 918 ,37.6342623,127.0376951
서울 강북구 도봉로 395 ,37.6421401,127.0295678
서울 강북구 도봉로 200 ,37.6264851,127.0264373
서울 강북구 월계로 195 ,37.62166819999999,127.045522
서울 강북구 한천로 963 ,37.63557230000001,127.0330499
서울 강북구 도봉로 75,37.6156869,127.0294688
서울 강서구 하늘길 112,37.555525,126.8067017
서울 강서구 하늘길 259,37.5509534,126.8147734
서울 강서구 방화대로 30,37.5646012,126.8169076
서울 강서구 강서로 498 ,37.5698166,126.8419433
서울 강서구 등촌로 213 ,37.5486873,126.8630523
서울 강서구 벌말로 254 ,37.5552839,126.7685674
서울 강서구 양천로 57,37.573448,126.810079
서울 강서구 곰달래로 207 ,37.5315539,126.8560239
서울 강서구 공항대로 314,37.5576509,126.8423965
서울 강서구 강서로 457,37.5535944,126.8412653
서울 강서구 양천로 176,37.5642415,126.8426754
서울 강서구 강서로 472,37.5674836,126.8413671
서울 강서구 국회대로 251 ,37.5300058,126.8629151
서울 강서구 양천로53길 97 ,37.5674701,126.8503074
서울 강서구 방화동로 58-2 ,37.5655711,126.8123867
서울 강서구 양천로 311 ,37.5704106,126.838108
서울 강서구 개화동로 457 ,37.57148189999999,126.8043676
서울 강서구 국회대로 71,37.5272351,126.8428769
서울 강서구 양천로 720 ,37.5490729,126.8757552
서울 강서구 강서로 292 ,37.5517936,126.8366452
서울 강서구 남부순환로 57,37.5571443,126.8100135
서울 강서구 국회대로 225 ,37.5296048,126.8598234
서울 강서구 벌말로 281 ,37.5552839,126.7685674
서울 강서구 양천로 576,37.5566932,126.86271
서울특별시 강서구 공항대로 432,37.5545728,126.8548425
서울 강서구 개화동로 420 ,37.5703721,126.8030747
서울 강서구 등촌로 189 ,37.5467865,126.8625346
서울 강서구 공항대로 653,37.547366,126.8773233
서울 강서구  양천로 391 ,37.5663643,126.8457593
서울 강서구 화곡로 273 ,37.5492376,126.8469515
서울 강서구 강서로 154 ,37.54065689999999,126.8415062
서울 강서구 강서로 151 ,37.5401974,126.8411411
서울 관악구 보라매로 41,37.4931625,126.9266808
서울 관악구 신림로 290 ,37.4803339,126.9306995
서울 관악구 남부순환로 1883 ,37.4790749,126.9591267
서울 관악구 남부순환로 1515 ,37.482932,126.9188649
서울 관악구 남부순환로 1880 ,37.4787022,126.9583517
서울 관악구 과천대로 921 ,37.4727639,126.9821855
서울특별시 관악구 남부순환로 1753 ,37.4823516,126.9450665
서울 관악구  보라매로 26 ,37.49165,126.9272169
서울 관악구 남부순환로 1920 ,37.4770721,126.9623326
서울 관악구 신림로 176 ,37.4736453,126.9347833
서울 관악구 난곡로 206,37.4733457,126.9187577
서울 관악구 남부순환로 1520 ,37.4824066,126.9194423
서울 관악구 문성로 97 ,37.4777782,126.9143636
서울 관악구 난곡로 108 ,37.4649327,126.919652
서울 광진구 동일로 266 ,37.5549591,127.0715183
서울 광진구 광나루로 460 ,37.5450546,127.0803615
서울 광진구 아차산로 616 ,37.5475468,127.1072399
서울 광진구 용마산로 122 ,37.5645204,127.0870429
서울 광진구 강변역로 10 ,37.5377845,127.0912433
서울 광진구 천호대로 809 ,37.5456366,127.1036719
서울 광진구 용마산로 68 ,37.5596944,127.087859
서울 광진구 아차산로 298 ,37.538068,127.0758748
서울 광진구 동일로 413 ,37.5674175,127.0779133
서울 광진구 동일로 345 ,37.5618388,127.0747663
서울 광진구 동일로 398 ,37.5658311,127.077728
서울 광진구 천호대로 584 ,37.5555727,127.0823555
서울 광진구 동일로 435 ,37.5692838,127.0789861
서울 광진구 자양로37 ,37.53122219999999,127.0857552
서울 구로구 시흥대로 531,37.4808979,126.8993011
서울 구로구 구로중앙로 76 ,37.4962231,126.8885534
서울 구로구 시흥대로 539,37.4813879,126.8997699
서울 구로구 구일로 94 ,37.4935494,126.8721653
서울 구로구 경인로 290 ,37.4975854,126.8523625
서울 구로구 고척로 115 ,37.5019132,126.846819
서울 구로구 구로동로 137 ,37.490737,126.883519
서울 구로구 경인로 558 ,37.5024906,126.8797667
서울 구로구 서해안로 2154 ,37.4911149,126.8395931
서울 구로구 고척로 199 ,37.5050911,126.8554371
서울 구로구 경인로 650 ,37.5078523,126.887069
서울 구로구 개봉로 7,37.4860529,126.8560668
서울 구로구 도림로 91 ,37.4907961,126.8931581
서울 구로구 경인로 150 ,37.4932417,126.8383694
서울 구로구 경인로 41 ,37.4910087,126.8266753
서울 구로구 부일로 871,37.4929263,126.8239788
서울 구로구 구로동로 187 ,37.49511,126.8823151
서울 구로구 구로동로 20 ,37.4836403,126.8869533
서울 구로구 오리로 1299 ,37.4973539,126.8289543
서울 구로구 가마산로 293 ,37.4974745,126.8924749
서울 구로구 경인로 161 ,37.4943979,126.8393997
서울 금천구 시흥대로 282 ,37.45885150000001,126.8993418
서울 금천구 시흥대로 484,37.4767708,126.8991661
서울 금천구 시흥대로 39-7 ,37.4371734,126.9024572
서울 금천구 시흥대로 441,37.4730006,126.8978907
서울 금천구 서부샛길 674 ,37.4819679,126.8751491
서울 금천구 독산로 257 ,37.46981,126.9023363
서울 금천구  시흥대로 81 ,37.4415477,126.9031064
서울특별시 금천구  시흥대로 174 ,37.4496089,126.9029548
서울 금천구 시흥대로 118,37.44449040000001,126.9042647
서울 금천구 독산로 147 ,37.4604604,126.904433
서울 금천구 남부순환로 1410 ,37.4801783,126.9074941
서울 노원구 동일로 1772,37.6866099,127.0558354
서울 노원구 노해로 527 ,37.6559345,127.0664793
서울 노원구 한글비석로 268 ,37.6512956,127.0773021
서울 노원구 동일로 1008 ,37.6202603,127.0751076
서울 노원구 화랑로 822 ,37.63862520000001,127.1090677
서울 노원구 노원로26길 191 ,37.65833740000001,127.0711447
서울 노원구 광운로 95 ,37.6260144,127.0599523
서울 노원구 월계로 328 ,37.6287449,127.0572862
서울 노원구 월계로 252 ,37.6244446,127.0506987
서울 노원구 화랑로 466 ,37.618542,127.0792521
서울 노원구 노원로 49 ,37.6259181,127.0855335
서울 노원구 공릉로 294 ,37.6335815,127.0722699
서울 노원구 동일로 1089 ,37.6269046,127.0718963
서울 노원구 노원로17길 29 ,37.6421236,127.0703677
서울 노원구 화랑로 483,37.6196049,127.0807059
서울 도봉구 노해로 161 ,37.6490417,127.0267991
서울 도봉구 방학로 142 ,37.6630108,127.0363981
서울 도봉구 도봉로 706 ,37.6674854,127.043615
서울 도봉구 해등로3길 86 ,37.6468071,127.0394314
서울 도봉구 마들로 574 ,37.6614812,127.0475388
서울 도봉구 마들로 776 ,37.678829,127.0497045
서울 도봉구 덕릉로 267 ,37.6413062,127.0401911
서울 도봉구 도봉로 783 ,37.674434,127.0440507
서울 도봉구  도봉로 434 ,37.6445794,127.0327745
서울 도봉구 도봉로 437 ,37.6450046,127.0320982
서울 도봉구 방학로 43,37.6622407,127.0474237
서울 도봉구 도봉로 895 ,37.6844111,127.0454986
서울 도봉구 방학로 186,37.6624409,127.0315058
서울 도봉구 도봉로 547 ,37.6539492,127.0375148
서울 도봉구 도봉로 941 ,37.6883354,127.0453133
서울 도봉구 방학로 151,37.6623342,127.0354151
서울 동대문구 이문로 191 ,37.6036095,127.0617858
서울 동대문구 망우로 90 ,37.5901174,127.0631566
서울 동대문구 답십리로 223 ,37.5729331,127.0650157
서울 동대문구 망우로 126,37.591192,127.0670882
서울 동대문구 고산자로 405 ,37.57570339999999,127.0376115
서울 동대문구 왕산로 289 ,37.5863934,127.0516497
서울 동대문구 한천로 414,37.59751120000001,127.068033
서울특별시 동대문구  사가정로 103 ,37.5769955,127.0564729
서울 동대문구 서울시립대로 108,37.5800075,127.051056
서울 동대문구  한천로 100 ,37.57006730000001,127.0649576
서울 동대문구 답십리로 258 ,37.57224679999999,127.06882
서울 동대문구 한천로 263 ,37.5843348,127.0676289
서울 동대문구  한천로 81 ,37.5688954,127.0634055
서울 동대문구 사가정로 90 ,37.575785,127.0556357
서울 동대문구 전농로 121 ,37.5756532,127.0574125
서울 동대문구 안암로 168,37.5891723,127.0359785
서울 동대문구 망우로 38 ,37.588455,127.057499
서울 동대문구 천호대로 453 ,37.5610806,127.0694389
서울 동대문구 홍릉로 87 ,37.5880321,127.0425684
서울 동작구 노량진로 172,37.5135122,126.9448452
서울 동작구 상도로 139 ,37.5027158,126.9350931
서울 동작구 상도로 334,37.49832110000001,126.9513763
서울 동작구 여의대방로 214,37.5056797,126.9229038
서울 동작구 동작대로 135 ,37.4886663,126.9819562
서울 동작구 사당로 59 ,37.4948932,126.9614301
서울 동작구 상도로 403 ,37.493427,126.9565053
서울 동작구 동작대로 73 ,37.4830715,126.9815177
서울 동작구 시흥대로 616 ,37.4871156,126.9055658
서울 동작구 현충로 101 ,37.5079329,126.9652082
서울 마포구 대흥로 61 ,37.5459142,126.9398836
서울 마포구 월드컵로 119 ,37.5587422,126.9072625
서울 마포구 마포대로 69 ,37.542017,126.9486316
서울 마포구 양화로 33,37.5492628,126.9125773
서울 마포구 월드컵북로62 ,37.5596547,126.9171189
서울 마포구 마포대로 186 ,37.5504775,126.9556017
서울 마포구 성산로 144,37.5643058,126.9094768
서울 마포구 월드컵북로 170 ,37.5674364,126.9098126
서울 마포구 서강로 76 ,37.5497919,126.9326402
서울 마포구 백범로 126 ,37.5461825,126.9446915
서울 마포구 토정로 258,37.542977,126.9388004
서울 마포구 월드컵북로 113 ,37.5631697,126.9132048
서울 서대문구 모래내로 205,37.5792768,126.933107
서울 서대문구 가좌로 106,37.5822173,126.9265787
서울 서대문구 연희로 78 ,37.5649687,126.92993
서울 서대문구 통일로 455 ,37.5889608,126.9434719
서울 서대문구 연희로 266 ,37.5807121,126.9365769
서울 서대문구 성산로 312,37.5659928,126.924833
서울 서대문구 모래내로 243 ,37.57563100000001,126.9255084
서울 서대문구 세검정로 87 ,37.595423,126.9484173
서울 서대문구 성산로 255,37.5677169,126.9189548
서울 서대문구 연희로 129 ,37.5692438,126.9324894
서울 서대문구 연희로 12 ,37.5597573,126.9268693
서울 서대문구 통일로 372,37.5835317,126.9501992
서울 서대문구 성산로 490 ,37.5609892,126.9415682
서울 서대문구 연희로 184,37.573442,126.9359117
서울 서대문구 통일로 384 ,37.58427410000001,126.9492818
서울 서초구 과천대로 838 ,37.46678,126.9879585
서울특별시 서초구  바우뫼로 219 ,37.4815383,127.0422126
서울 서초구 반포대로 64 ,37.4861448,127.0107621
서울 서초구 양재대로2길 100-30 ,37.4644963,127.0417509
서울 서초구 남부순환로 2391 ,37.480541,127.0119248
서울 서초구 반포대로 284 ,37.50460229999999,127.0018098
서울 서초구 신반포로 222 ,37.5067869,127.0087106
서울 서초구 남부순환로 2451,37.4825475,127.0185027
서울 서초구 양재대로 173 ,37.46283870000001,127.0374413
서울 서초구 반포대로 142 ,37.4927077,127.0076076
서울 서초구 양재대로12길 73-71,37.4599063,127.0420601
서울 서초구 남부순환로 2650 ,37.4851407,127.0406537
서울 서초구 서초중앙로 239 ,37.5030662,127.010946
서울 서초구 효령로 29 ,37.4780874,126.9877574
서울 서초구 반포대로 69 ,37.4864212,127.0098686
서울 서초구 방배로 66 ,37.4806533,126.9985047
서울 서초구 사평대로 94 ,37.4983258,126.9949336
서울 서초구 바우뫼로 178,37.4780706,127.03961
서울 서초구 매헌로 72 ,37.4670964,127.0347052
서울 서초구 사평대로 364 ,37.50367079999999,127.0231767
서울특별시 서초구  효령로 356 ,37.48645339999999,127.0230515
서울 서초구 나루터로 83 ,37.5161162,127.018846
서울 서초구 헌릉로 210,37.4552837,127.0628247
서울 서초구 동작대로 206 ,37.4948943,126.9832005
서울 서초구 헌릉로 177 ,37.4574054,127.0601804
서울 서초구 태봉로 117 ,37.4682684,127.0281865
서울 서초구 방배로 218 ,37.4927228,126.9908766
서울 서초구 동작대로 182 ,37.4927581,126.9832272
서울 서초구 사임당로 116 ,37.4904892,127.0226088
서울 서초구 사평대로 136 ,37.5000819,126.9991738
서울 서초구 사평대로 350 ,37.503247,127.0215027
서울 서초구 마방로 6,37.4735423,127.0397686
서울 성동구 천호대로 324 ,37.5641954,127.0555794
서울 성동구 독서당로 168 ,37.5409535,127.0113872
서울 성동구 동일로 249 ,37.5538684,127.0703265
서울 성동구 광나루로 184 ,37.5508115,127.0504428
서울 성동구 천호대로 446 ,37.56051280000001,127.0682779
서울 성동구 뚝섬로 352 ,37.5399558,127.0498823
서울 성동구 왕십리로 109,37.5474233,127.044265
서울 성동구 고산자로 348 ,37.5704977,127.038112
서울 성동구 금호로 39 ,37.5470255,127.0250296
서울 성동구 광나루로 254 ,37.548454,127.0578139
서울 성동구 천호대로 392,37.5613925,127.0622849
서울 성동구 고산자로 273 ,37.5640929,127.0358762
서울 성동구 고산자로 307 ,37.5668696,127.0363928
서울 성동구 아차산로 180,37.5419698,127.063446
서울 성동구 청계천로 454 ,37.5700016,127.0273779
서울 성동구 마장로 311 ,37.5669759,127.0437017
서울 성동구 동일로 129,37.5440751,127.064635
서울 성북구 보국문로 35 ,37.6076598,127.0098583
서울 성북구 보문로 142,37.5876306,127.0183757
서울 성북구 화랑로 174,37.6068649,127.0500704
서울 성북구 월계로 128 ,37.6165378,127.041418
서울 성북구 화랑로 27,37.6031617,127.0353088
서울특별시 성북구  보문로 85 ,37.5828417,127.0204494
서울 성북구 창경궁로 324,37.5879082,127.005575
서울 성북구 월계로 84 ,37.6134086,127.0381078
서울 성북구 안암로 111 ,37.5855042,127.031798
서울 성북구 화랑로 292,37.6126933,127.0612878
서울 성북구 돌곶이로 142 ,37.614921,127.0527521
서울 성북구 보국문로 52,37.6091627,127.0100739
서울 성북구 보문로 27 ,37.5779125,127.0227737
서울 성북구 화랑로 110 ,37.6035834,127.0437146
서울 성북구 삼양로 78 ,37.6102602,127.0227323
서울 성북구 종암로 58,37.5956106,127.0360234
서울 성북구 종암로 145 ,37.602751,127.0320219
서울 성북구 동소문로 323,37.6087501,127.0295068
서울 성북구 화랑로 185,37.6078298,127.0507241
